Cleaning Start @ Mon Feb 15 18:51:52 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:25:49 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:25:51 2021
Storage time is 65 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:26:54 2021

Run 15 Start @ Mon Feb 15 19:27:54 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:27:54 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:28:34 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:28:37 2021
Storage time is 75 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:29:50 2021

Run 16 Start @ Mon Feb 15 19:30:50 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:30:50 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:31:30 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:31:32 2021
Storage time is 25 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:31:56 2021

Run 17 Start @ Mon Feb 15 19:32:56 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:32:56 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:33:36 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:33:38 2021
Storage time is 35 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:34:11 2021

Run 18 Start @ Mon Feb 15 19:35:11 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:35:12 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:35:52 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:35:54 2021
Storage time is 55 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:36:47 2021

Run 19 Start @ Mon Feb 15 19:37:47 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:37:48 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:38:28 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:38:30 2021
Storage time is 65 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:39:33 2021

Run 20 Start @ Mon Feb 15 19:40:33 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:40:33 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:41:14 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:41:16 2021
Storage time is 75 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:42:29 2021

Run 21 Start @ Mon Feb 15 19:43:29 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:43:29 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:44:10 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:44:12 2021
Storage time is 25 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:44:35 2021

Run 22 Start @ Mon Feb 15 19:45:35 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:45:35 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:46:15 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:46:18 2021
Storage time is 35 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:46:51 2021

Run 23 Start @ Mon Feb 15 19:47:51 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:47:51 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:48:31 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:48:33 2021
Storage time is 55 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:49:27 2021

Run 24 Start @ Mon Feb 15 19:50:27 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:50:27 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:51:07 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:51:09 2021
Storage time is 65 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:52:13 2021

Run 25 Start @ Mon Feb 15 19:53:13 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:53:13 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:53:53 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:53:55 2021
Storage time is 75 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:55:09 2021

Run 26 Start @ Mon Feb 15 19:56:09 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:56:09 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:56:49 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:56:51 2021
Storage time is 25 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:57:15 2021

Run 27 Start @ Mon Feb 15 19:58:15 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 19:58:15 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 19:58:55 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 19:58:57 2021
Storage time is 35 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 19:59:30 2021

Run 28 Start @ Mon Feb 15 20:00:31 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:00:31 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:01:11 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:01:13 2021
Storage time is 55 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:02:06 2021

Run 29 Start @ Mon Feb 15 20:03:06 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:03:07 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:03:47 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:03:49 2021
Storage time is 65 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:04:52 2021

Run 30 Start @ Mon Feb 15 20:05:52 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:05:53 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:06:33 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:06:35 2021
Storage time is 75 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:07:48 2021

Run 31 Start @ Mon Feb 15 20:08:48 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:08:49 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:09:29 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:09:31 2021
Storage time is 25 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:09:54 2021

Run 32 Start @ Mon Feb 15 20:10:54 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:10:54 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:11:35 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:11:37 2021
Storage time is 35 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:12:10 2021

Run 33 Start @ Mon Feb 15 20:13:10 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:13:10 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:13:50 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:13:53 2021
Storage time is 55 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:14:46 2021

Run 34 Start @ Mon Feb 15 20:15:46 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:15:46 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:16:26 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:16:29 2021
Storage time is 65 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:17:32 2021

Run 35 Start @ Mon Feb 15 20:18:32 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:18:32 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:19:12 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:19:14 2021
Storage time is 75 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:20:28 2021

Run 36 Start @ Mon Feb 15 20:21:28 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:21:28 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:22:08 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:22:10 2021
Storage time is 25 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:22:34 2021

Run 37 Start @ Mon Feb 15 20:23:34 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:23:34 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:24:14 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:24:16 2021
Storage time is 35 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:24:49 2021

Run 38 Start @ Mon Feb 15 20:25:50 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:25:50 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:26:30 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:26:32 2021
Storage time is 55 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:27:25 2021

Run 39 Start @ Mon Feb 15 20:28:25 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:28:26 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:29:06 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:29:08 2021
Storage time is 65 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:30:11 2021

Run 40 Start @ Mon Feb 15 20:31:11 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:31:12 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:31:52 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:31:54 2021
Storage time is 75 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:33:07 2021

Run 41 Start @ Mon Feb 15 20:34:07 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:34:07 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:34:48 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:34:50 2021
Storage time is 25 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:35:13 2021

Run 42 Start @ Mon Feb 15 20:36:13 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:36:13 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:36:54 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:36:56 2021
Storage time is 35 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:37:29 2021

Run 43 Start @ Mon Feb 15 20:38:29 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 20:38:29 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 20:39:09 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 20:39:12 2021
Storage time is 55 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 20:40:05 2021

Run 44 Start @ Mon Feb 15 20:41:05 2021
