2e-10 0.00498597 0.0183908 0.000363081
2.01e-10 0.0181166 0.0209492 0.000767081
2.02e-10 0.0274545 0.011233 0.000879929
2.03e-10 0.0227287 -0.00155429 0.00051901
2.04e-10 0.00644777 -0.0020163 4.56392e-05
2.05e-10 -0.00525926 0.0174797 0.000333198
2.06e-10 0.00560931 0.0473708 0.00227546
2.07e-10 0.0433348 0.0651056 0.00611664
2.08e-10 0.0921499 0.0509729 0.0110898
2.09e-10 0.125123 0.00325801 0.0156664
2.1e-10 0.121578 -0.0590667 0.0182701
2.11e-10 0.0802726 -0.107559 0.0180127
2.12e-10 0.0199974 -0.121091 0.015063
2.13e-10 -0.031798 -0.0974963 0.0105166
2.14e-10 -0.0548356 -0.0534705 0.00586604
2.15e-10 -0.0465291 -0.0133716 0.00234376
2.16e-10 -0.0209395 0.00550117 0.000468727
2.17e-10 0.00218432 0.00144591 6.8619e-06
2.18e-10 0.00997517 -0.0139799 0.000294943
2.19e-10 0.00236843 -0.0258526 0.000673964
2.2e-10 -0.0109932 -0.0256651 0.000779549
2.21e-10 -0.0190594 -0.0150355 0.000589326
2.22e-10 -0.016721 -0.00237471 0.000285232
2.23e-10 -0.00690107 0.00400391 6.36561e-05
2.24e-10 0.00289057 0.00135311 1.01863e-05
2.25e-10 0.00632258 -0.00665342 8.42429e-05
2.26e-10 0.00222441 -0.0133843 0.000184087
2.27e-10 -0.00544431 -0.0140482 0.000226993
2.28e-10 -0.0109263 -0.00854019 0.000192318
2.29e-10 -0.0106473 -0.000854685 0.000114096
2.3e-10 -0.00523847 0.00403029 4.36848e-05
2.31e-10 0.00138195 0.00347486 1.39844e-05
2.32e-10 0.0048855 -0.00139832 2.58234e-05
2.33e-10 0.00332424 -0.00681122 5.74433e-05
2.34e-10 -0.00187551 -0.00896702 8.3925e-05
2.35e-10 -0.00710808 -0.00642039 9.17462e-05
2.36e-10 -0.00899991 -0.000776307 8.1601e-05
2.37e-10 -0.00646223 0.004524 6.2227e-05
2.38e-10 -0.00120084 0.0064196 4.26533e-05
2.39e-10 0.0034753 0.00405283 2.85031e-05
2.4e-10 0.0047082 -0.00082962 2.28554e-05
2.41e-10 0.00175705 -0.0050168 2.82555e-05
2.42e-10 -0.00364403 -0.00575517 4.6401e-05
2.43e-10 -0.00835234 -0.00232028 7.51453e-05
2.44e-10 -0.00963098 0.00361345 0.000105813
2.45e-10 -0.00667795 0.00894362 0.000124583
2.46e-10 -0.00105764 0.0108639 0.000119143
2.47e-10 0.00414909 0.00839283 8.76545e-05
2.48e-10 0.00598507 0.00291385 4.43116e-05
2.49e-10 0.00317823 -0.00252198 1.64615e-05
2.5e-10 -0.00316596 -0.00474711 3.25584e-05
2.51e-10 -0.0100715 -0.00209203 0.000105812
2.52e-10 -0.0141333 0.00473278 0.00022215
2.53e-10 -0.0131854 0.012908 0.000340472
2.54e-10 -0.00740145 0.0187935 0.000407979
2.55e-10 0.00068502 0.0196284 0.000385743
2.56e-10 0.00724776 0.0148665 0.000273544
2.57e-10 0.00885177 0.00655099 0.000121269
2.58e-10 0.00402376 -0.00144848 1.82887e-05
2.59e-10 -0.00596825 -0.00502757 6.08965e-05
2.6e-10 -0.0174777 -0.00161621 0.000308082
2.61e-10 -0.0258681 0.00861127 0.000743315
2.62e-10 -0.0273884 0.022601 0.00126093
2.63e-10 -0.0207926 0.0354456 0.00168872
2.64e-10 -0.00806646 0.0421982 0.00184576
2.65e-10 0.00602946 0.0398125 0.00162139
2.66e-10 0.0154626 0.028518 0.00105237
2.67e-10 0.0149945 0.0121468 0.000372378
2.68e-10 0.00215869 -0.00274079 1.21719e-05
2.69e-10 -0.0214902 -0.008729 0.000538026
2.7e-10 -0.050321 0.000101111 0.00253222
2.71e-10 -0.0758938 0.0260667 0.00643935
2.72e-10 -0.0892452 0.0667526 0.0124206
2.73e-10 -0.0834823 0.115301 0.0202637
2.74e-10 -0.0558214 0.162065 0.029381
2.75e-10 -0.00841978 0.197046 0.0388981
2.76e-10 0.0521679 0.212326 0.0478038
2.77e-10 0.116586 0.203775 0.0551166
2.78e-10 0.174747 0.171734 0.0600291
2.79e-10 0.21781 0.120699 0.0620096
2.8e-10 0.239712 0.0582734 0.0608578
2.81e-10 0.238072 -0.00630963 0.056718
2.82e-10 0.214438 -0.0638273 0.0500578
2.83e-10 0.173893 -0.106644 0.0416118
2.84e-10 0.12405 -0.130008 0.0322906
2.85e-10 0.073591 -0.132829 0.0230592
2.86e-10 0.0305631 -0.117743 0.0147976
2.87e-10 0.000820884 -0.0903845 0.00817003
2.88e-10 -0.0130085 -0.058005 0.0035338
2.89e-10 -0.0117578 -0.0277998 0.000911074
2.9e-10 0.000872705 -0.00539233 2.98389e-05
2.91e-10 0.0194993 0.00613753 0.000417893
2.92e-10 0.0384494 0.00650994 0.00152074
2.93e-10 0.0529927 -0.00215431 0.00281287
2.94e-10 0.0601604 -0.0161718 0.0038808
2.95e-10 0.0590624 -0.0313063 0.00446845
2.96e-10 0.0507398 -0.0437169 0.00448569
2.97e-10 0.0376673 -0.0506789 0.00398717
2.98e-10 0.0230514 -0.050985 0.00313084
2.99e-10 0.0100804 -0.0449994 0.00212656
3e-10 0.00126842 -0.0343964 0.00118472
3.01e-10 -0.0019905 -0.0216662 0.000473388
3.02e-10 0.000409182 -0.0095098 9.06037e-05
3.03e-10 0.00739956 -0.000257041 5.48196e-05
3.04e-10 0.0170828 0.0045719 0.000312724
3.05e-10 0.027204 0.00448872 0.000760206
3.06e-10 0.0356393 2.42452e-05 0.00127016
3.07e-10 0.0407982 -0.00748401 0.0017205
3.08e-10 0.0418736 -0.0162341 0.00201694
3.09e-10 0.0389143 -0.0243486 0.00210718
3.1e-10 0.0327309 -0.0302318 0.00198527
3.11e-10 0.0246736 -0.032837 0.00168705
3.12e-10 0.016337 -0.0318067 0.00127856
3.13e-10 0.0092502 -0.0274768 0.000840541
3.14e-10 0.00460851 -0.0207573 0.000452105
3.15e-10 0.00308821 -0.0129229 0.000176539
3.16e-10 0.00476972 -0.00535833 5.14619e-05
3.17e-10 0.00917191 0.000692457 8.46034e-05
3.18e-10 0.0153806 0.00432923 0.000255307
3.19e-10 0.0222395 0.00512072 0.000520819
3.2e-10 0.0285633 0.00313859 0.00082571
3.21e-10 0.0333349 -0.00109529 0.00111241
3.22e-10 0.0358568 -0.00672942 0.001331
3.23e-10 0.0358366 -0.0127442 0.00144667
3.24e-10 0.0334007 -0.0181241 0.00144409
3.25e-10 0.0290444 -0.0220141 0.0013282
3.26e-10 0.0235289 -0.0238372 0.00112182
3.27e-10 0.0177494 -0.0233616 0.000860808
3.28e-10 0.012593 -0.0207119 0.000587566
3.29e-10 0.00880953 -0.0163265 0.000344163
3.3e-10 0.00691166 -0.0108747 0.00016603
3.31e-10 0.00711673 -0.00514577 7.71268e-05
3.32e-10 0.00933441 7.00818e-05 8.7136e-05
3.33e-10 0.0131984 0.00409203 0.000190942
