0.0000175 	 -0.000002269 	 -197879.158094 	 -21.411419 
0.0000349 	 -0.000016406 	 -98939.578926 	 -104.293376 
0.0000524 	 -0.000006807 	 -65959.719150 	 -7.137140 
0.0000698 	 -0.000006632 	 -49469.789222 	 -3.614990 
0.0000873 	 -0.000010472 	 -39575.831233 	 -3.863550 
0.0001047 	 -0.000017279 	 -32979.859213 	 -4.917002 
0.0001222 	 0.000004887 	 -28268.450605 	 0.658621 
0.0001396 	 -0.000012392 	 -24734.894129 	 -1.665497 
0.0001571 	 -0.000011345 	 -21986.572407 	 -1.162200 
0.0001745 	 0.000001745 	 -19787.915014 	 0.122208 
0.0001920 	 0.000002094 	 -17989.013495 	 0.120980 
0.0002094 	 -0.000016581 	 -16489.928883 	 -0.969928 
0.0002269 	 0.000005411 	 -15221.472661 	 0.218145 
0.0002443 	 0.000017279 	 -14134.224459 	 0.549253 
0.0002618 	 -0.000013439 	 -13191.942673 	 -0.474047 
0.0002793 	 -0.000014312 	 -12367.446100 	 -0.443620 
0.0002967 	 0.000009076 	 -11639.949115 	 0.211191 
0.0003142 	 0.000013090 	 -10993.285119 	 0.265950 
0.0003316 	 0.000015184 	 -10414.691008 	 0.274703 
0.0003491 	 0.000016057 	 -9893.956301 	 0.262063 
0.0003665 	 -0.000012915 	 -9422.815368 	 -0.224747 
0.0003840 	 0.000006632 	 -8994.505422 	 0.094581 
0.0004014 	 -0.000004189 	 -8603.439811 	 -0.057757 
0.0004189 	 0.000008552 	 -8244.962995 	 0.101850 
0.0004363 	 -0.000013963 	 -7915.164318 	 -0.170294 
0.0004538 	 0.000017453 	 -7610.734763 	 0.171007 
0.0004712 	 -0.000016755 	 -7328.855540 	 -0.176494 
0.0004887 	 0.000005934 	 -7067.110542 	 0.052774 
0.0005061 	 -0.000006458 	 -6823.416917 	 -0.056273 
0.0005236 	 -0.000013265 	 -6595.969528 	 -0.110815 
0.0005411 	 -0.000008552 	 -6383.196159 	 -0.065622 
0.0005585 	 -0.000002094 	 -6183.721121 	 -0.014719 
0.0005760 	 -0.000007679 	 -5996.335474 	 -0.051740 
0.0005934 	 0.000008378 	 -5819.972508 	 0.050332 
0.0006109 	 -0.000011694 	 -5653.687421 	 -0.070871 
0.0006283 	 0.000004538 	 -5496.640389 	 0.024652 
0.0006458 	 0.000010297 	 -5348.082382 	 0.052053 
0.0006632 	 -0.000011170 	 -5207.343214 	 -0.057162 
0.0006807 	 0.000009076 	 -5073.821434 	 0.041506 
0.0006981 	 -0.000002443 	 -4946.975740 	 -0.010985 
0.0007156 	 0.000006109 	 -4826.317636 	 0.025519 
0.0007330 	 -0.000005411 	 -4711.405152 	 -0.022235 
0.0007505 	 0.000003665 	 -4601.837432 	 0.014021 
0.0007679 	 -0.000005760 	 -4497.250059 	 -0.021572 
0.0007854 	 0.000014312 	 -4397.311009 	 0.048691 
0.0008029 	 0.000010821 	 -4301.717133 	 0.035562 
0.0008203 	 0.000008029 	 -4210.191077 	 0.025459 
0.0008378 	 0.000005585 	 -4122.478604 	 0.017086 
0.0008552 	 0.000000175 	 -4038.346229 	 0.000519 
0.0008727 	 0.000015882 	 -3957.579145 	 0.043770 
0.0008901 	 -0.000015533 	 -3879.979395 	 -0.044186 
0.0009076 	 -0.000011170 	 -3805.364247 	 -0.030246 
0.0009250 	 0.000005061 	 -3733.564763 	 0.012731 
0.0009425 	 -0.000003142 	 -3664.424515 	 -0.007747 
0.0009599 	 -0.000013963 	 -3597.798456 	 -0.033949 
0.0009774 	 0.000007854 	 -3533.551895 	 0.017605 
0.0009948 	 0.000014661 	 -3471.559597 	 0.031301 
0.0010123 	 -0.000011694 	 -3411.704962 	 -0.025413 
0.0010297 	 0.000006632 	 -3353.879295 	 0.013435 
0.0010472 	 0.000011519 	 -3297.981147 	 0.022360 
0.0010647 	 -0.000015010 	 -3243.915723 	 -0.029642 
0.0010821 	 0.000002618 	 -3191.594342 	 0.004841 
0.0010996 	 0.000009599 	 -3140.933955 	 0.016977 
0.0011170 	 0.000015882 	 -3091.856703 	 0.026925 
0.0011345 	 0.000000698 	 -3044.289517 	 0.001179 
0.0011519 	 -0.000000175 	 -2998.163759 	 -0.000286 
0.0011694 	 0.000005760 	 -2953.414886 	 0.009075 
0.0011868 	 0.000007156 	 -2909.982155 	 0.010922 
0.0012043 	 0.000014137 	 -2867.808341 	 0.020720 
0.0012217 	 -0.000003840 	 -2826.839491 	 -0.005633 
0.0012392 	 -0.000009774 	 -2787.024691 	 -0.014070 
0.0012566 	 0.000003142 	 -2748.315855 	 0.004307 
0.0012741 	 0.000008029 	 -2710.667533 	 0.010627 
0.0012915 	 0.000010297 	 -2674.036731 	 0.013220 
0.0013090 	 0.000005760 	 -2638.382748 	 0.007250 
0.0013265 	 -0.000013090 	 -2603.667026 	 -0.016512 
0.0013439 	 0.000010647 	 -2569.853009 	 0.012625 
0.0013614 	 0.000003316 	 -2536.906015 	 0.003874 
0.0013788 	 -0.000011519 	 -2504.793121 	 -0.013407 
0.0013963 	 0.000001047 	 -2473.483048 	 0.001167 
0.0014137 	 -0.000002443 	 -2442.946060 	 -0.002669 
0.0014312 	 0.000007505 	 -2413.153875 	 0.007889 
0.0014486 	 -0.000002618 	 -2384.079572 	 -0.002724 
0.0014661 	 -0.000009250 	 -2355.697513 	 -0.009483 
0.0014835 	 -0.000005411 	 -2327.983265 	 -0.005388 
0.0015010 	 -0.000007679 	 -2300.913532 	 -0.007493 
0.0015184 	 -0.000000175 	 -2274.466090 	 -0.000165 
0.0015359 	 -0.000006981 	 -2248.619725 	 -0.006498 
0.0015533 	 -0.000002094 	 -2223.354175 	 -0.001894 
0.0015708 	 0.000008901 	 -2198.650080 	 0.007761 
0.0015882 	 0.000010821 	 -2174.488930 	 0.009208 
0.0016057 	 0.000013090 	 -2150.853021 	 0.010869 
0.0016232 	 -0.000016057 	 -2127.725409 	 -0.013527 
0.0016406 	 0.000012741 	 -2105.089873 	 0.010141 
0.0016581 	 0.000002618 	 -2082.930872 	 0.002065 
0.0016755 	 0.000000000 	 -2061.233515 	 0.000000 
0.0016930 	 0.000010821 	 -2039.983525 	 0.008111 
0.0017104 	 0.000007330 	 -2019.167207 	 0.005405 
0.0017279 	 -0.000016930 	 -1998.771419 	 -0.012583 
0.0017453 	 0.000011170 	 -1978.783545 	 0.007877 
0.0017628 	 -0.000006981 	 -1959.191469 	 -0.004927 
0.0017802 	 -0.000005760 	 -1939.983549 	 -0.003980 
0.0017977 	 -0.000014312 	 -1921.148597 	 -0.009791 
0.0018151 	 -0.000010297 	 -1902.675855 	 -0.006878 
0.0018326 	 0.000008901 	 -1884.554972 	 0.005711 
0.0018500 	 -0.000004014 	 -1866.775992 	 -0.002563 
0.0018675 	 -0.000000698 	 -1849.329327 	 -0.000436 
0.0018850 	 -0.000014137 	 -1832.205748 	 -0.008789 
0.0019024 	 0.000006807 	 -1815.396361 	 0.004063 
0.0019199 	 0.000017453 	 -1798.892597 	 0.010118 
0.0019373 	 0.000007505 	 -1782.686198 	 0.004317 
0.0019548 	 0.000003665 	 -1766.769197 	 0.002079 
0.0019722 	 0.000002094 	 -1751.133911 	 0.001169 
0.0019897 	 0.000005585 	 -1735.772927 	 0.003052 
0.0020071 	 0.000011694 	 -1720.679089 	 0.006243 
0.0020246 	 0.000008901 	 -1705.845489 	 0.004684 
0.0020420 	 -0.000003142 	 -1691.265453 	 -0.001644 
0.0020595 	 -0.000015010 	 -1676.932535 	 -0.007813 
0.0020769 	 0.000011345 	 -1662.840505 	 0.005660 
0.0020944 	 -0.000001396 	 -1648.983340 	 -0.000694 
0.0021118 	 -0.000004712 	 -1635.355219 	 -0.002309 
0.0021293 	 -0.000001047 	 -1621.950508 	 -0.000503 
0.0021468 	 0.000006109 	 -1608.763758 	 0.002868 
0.0021642 	 -0.000003491 	 -1595.789697 	 -0.001627 
0.0021817 	 -0.000006458 	 -1583.023219 	 -0.002970 
0.0021991 	 0.000000175 	 -1570.459383 	 0.000079 
0.0022166 	 -0.000016057 	 -1558.093401 	 -0.007215 
0.0022340 	 -0.000005236 	 -1545.920636 	 -0.002293 
0.0022515 	 0.000008029 	 -1533.936595 	 0.003422 
0.0022689 	 -0.000004363 	 -1522.136922 	 -0.001851 
0.0022864 	 -0.000014137 	 -1510.517397 	 -0.005958 
0.0023038 	 -0.000011170 	 -1499.073923 	 -0.004624 
0.0023213 	 0.000003142 	 -1487.802530 	 0.001265 
0.0023387 	 -0.000016057 	 -1476.699366 	 -0.006476 
0.0023562 	 -0.000012043 	 -1465.760692 	 -0.004768 
0.0023736 	 -0.000003665 	 -1454.982880 	 -0.001420 
0.0023911 	 0.000000873 	 -1444.362407 	 0.000332 
0.0024086 	 0.000000873 	 -1433.895852 	 0.000327 
0.0024260 	 -0.000012566 	 -1423.579895 	 -0.004694 
0.0024435 	 -0.000000873 	 -1413.411307 	 -0.000318 
0.0024609 	 0.000009425 	 -1403.386953 	 0.003360 
0.0024784 	 -0.000007156 	 -1393.503786 	 -0.002550 
0.0024958 	 -0.000001047 	 -1383.758844 	 -0.000366 
0.0025133 	 0.000015533 	 -1374.149247 	 0.005285 
0.0025307 	 0.000006458 	 -1364.672196 	 0.002183 
0.0025482 	 0.000006458 	 -1355.324966 	 0.002153 
0.0025656 	 0.000006109 	 -1346.104908 	 0.002010 
0.0025831 	 -0.000016755 	 -1337.009444 	 -0.005535 
0.0026005 	 0.000004712 	 -1328.036066 	 0.001511 
0.0026180 	 0.000010821 	 -1319.182332 	 0.003407 
0.0026354 	 0.000009599 	 -1310.445865 	 0.002985 
0.0026529 	 -0.000010297 	 -1301.824351 	 -0.003208 
0.0026704 	 -0.000014835 	 -1293.315535 	 -0.004577 
0.0026878 	 0.000004014 	 -1284.917222 	 0.001205 
0.0027053 	 0.000008552 	 -1276.627273 	 0.002527 
0.0027227 	 0.000016406 	 -1268.443604 	 0.004758 
0.0027402 	 -0.000004538 	 -1260.364186 	 -0.001319 
0.0027576 	 0.000000873 	 -1252.387037 	 0.000250 
0.0027751 	 0.000006458 	 -1244.510229 	 0.001816 
0.0027925 	 -0.000015184 	 -1236.731879 	 -0.004283 
0.0028100 	 0.000004363 	 -1229.050155 	 0.001199 
0.0028274 	 -0.000008901 	 -1221.463265 	 -0.002438 
0.0028449 	 0.000015533 	 -1213.969465 	 0.004131 
0.0028623 	 -0.000013614 	 -1206.567052 	 -0.003650 
0.0028798 	 0.000007854 	 -1199.254364 	 0.002049 
0.0028972 	 -0.000010123 	 -1192.029780 	 -0.002642 
0.0029147 	 0.000010123 	 -1184.891717 	 0.002575 
0.0029322 	 0.000004538 	 -1177.838630 	 0.001145 
0.0029496 	 0.000010821 	 -1170.869010 	 0.002686 
0.0029671 	 0.000016232 	 -1163.981385 	 0.003968 
0.0029845 	 0.000005934 	 -1157.174316 	 0.001444 
0.0030020 	 0.000001920 	 -1150.446398 	 0.000463 
0.0030194 	 -0.000013090 	 -1143.796259 	 -0.003151 
0.0030369 	 -0.000012566 	 -1137.222557 	 -0.002989 
0.0030543 	 0.000013439 	 -1130.723982 	 0.003107 
0.0030718 	 0.000004712 	 -1124.299254 	 0.001083 
0.0030892 	 0.000003840 	 -1117.947120 	 0.000873 
0.0031067 	 0.000002269 	 -1111.666358 	 0.000511 
0.0031241 	 0.000013090 	 -1105.455771 	 0.002894 
0.0031416 	 -0.000015359 	 -1099.314190 	 -0.003419 
0.0031590 	 -0.000016755 	 -1093.240471 	 -0.003692 
0.0031765 	 0.000015533 	 -1087.233494 	 0.003317 
0.0031940 	 -0.000015533 	 -1081.292168 	 -0.003346 
0.0032114 	 0.000011694 	 -1075.415419 	 0.002449 
0.0032289 	 -0.000012741 	 -1069.602203 	 -0.002680 
0.0032463 	 0.000000000 	 -1063.851493 	 0.000000 
0.0032638 	 -0.000012217 	 -1058.162287 	 -0.002514 
0.0032812 	 -0.000017279 	 -1052.533604 	 -0.003529 
0.0032987 	 -0.000007330 	 -1046.964483 	 -0.001472 
0.0033161 	 0.000011868 	 -1041.453983 	 0.002332 
0.0033336 	 -0.000012043 	 -1036.001184 	 -0.002375 
0.0033510 	 -0.000002269 	 -1030.605184 	 -0.000440 
0.0033685 	 0.000013090 	 -1025.265101 	 0.002491 
0.0033859 	 -0.000005585 	 -1019.980069 	 -0.001063 
0.0034034 	 0.000005236 	 -1014.749242 	 0.000981 
0.0034208 	 -0.000012915 	 -1009.571789 	 -0.002420 
0.0034383 	 -0.000007505 	 -1004.446899 	 -0.001387 
0.0034558 	 -0.000004887 	 -999.373774 	 -0.000893 
0.0034732 	 0.000005760 	 -994.351635 	 0.001035 
