2.07798e-10 0.000336289 0.0374352 0.000313996 0.00295267
2.07899e-10 0.000361778 0.0388233 0.000339036 0.00504746
2.08e-10 0.000386316 0.0400792 0.000363315 0.00774365
2.08102e-10 0.000409508 0.041188 0.000386446 0.0110305
2.08203e-10 0.000430963 0.0421358 0.000408042 0.0148726
2.08304e-10 0.000450305 0.0429102 0.000427727 0.01921
2.08405e-10 0.000467178 0.0435003 0.000445141 0.0239581
2.08507e-10 0.000481259 0.0438972 0.000459952 0.0290102
2.08608e-10 0.000492266 0.0440938 0.000471865 0.0342401
2.08709e-10 0.000499963 0.0440855 0.000480628 0.039506
2.0881e-10 0.000504169 0.0438698 0.00048604 0.0446558
2.08912e-10 0.000504764 0.0434472 0.000487957 0.0495325
2.09013e-10 0.000501691 0.0428204 0.000486299 0.0539806
2.09114e-10 0.000494958 0.041995 0.000481046 0.0578524
2.09216e-10 0.000484643 0.0409789 0.000472248 0.0610146
2.09317e-10 0.000470887 0.0397827 0.00046002 0.0633541
2.09418e-10 0.000453897 0.0384193 0.000444541 0.0647829
2.09519e-10 0.000433937 0.0369037 0.000426051 0.065243
2.09621e-10 0.000411327 0.0352526 0.000404843 0.0647088
2.09722e-10 0.000386432 0.0334844 0.000381263 0.063189
2.09823e-10 0.000359655 0.0316186 0.000355697 0.0607266
2.09924e-10 0.00033143 0.0296756 0.000328562 0.0573973
2.10026e-10 0.000302208 0.0276763 0.0003003 0.0533069
2.10127e-10 0.000272451 0.0256415 0.000271366 0.0485868
2.10228e-10 0.000242621 0.0235919 0.000242217 0.0433891
2.1033e-10 0.000213165 0.0215476 0.000213304 0.0378802
2.10431e-10 0.000184513 0.0195278 0.00018506 0.0322347
2.10532e-10 0.000157062 0.0175503 0.000157891 0.0266283
2.10633e-10 0.000131172 0.015632 0.000132169 0.0212313
2.10735e-10 0.000107159 0.0137877 0.000108222 0.0162027
2.10836e-10 8.52857e-05 0.012031 8.63309e-05 0.0116846
2.10937e-10 6.57618e-05 0.0103733 6.67219e-05 0.00779747
2.11038e-10 4.87381e-05 0.00882439 4.95646e-05 0.00463669
2.1114e-10 3.43063e-05 0.00739235 3.49696e-05 0.00227012
2.11241e-10 2.24996e-05 0.00608333 2.29885e-05 0.000736709
2.11342e-10 1.32938e-05 0.0049018 1.36148e-05 4.62755e-05
2.11444e-10 6.61102e-06 0.0038506 6.78684e-06 0.000180322
2.11545e-10 2.32396e-06 0.00293099 2.39152e-06 0.0010938
2.11646e-10 2.6139e-07 0.00214278 2.69645e-07 0.00271769
2.11747e-10 2.14651e-07 0.00148444 2.21977e-07 0.00496227
2.11849e-10 1.94476e-06 0.000953129 2.01616e-06 0.00772091
2.1195e-10 5.19002e-06 0.000544876 5.3942e-06 0.0108743
2.12051e-10 9.67384e-06 0.000254608 1.00803e-05 0.0142947
2.12152e-10 1.51125e-05 7.62605e-05 1.57888e-05 0.0178508
2.12254e-10 2.1223e-05 2.85447e-06 2.22319e-05 0.0214119
2.12355e-10 2.77298e-05 2.65776e-05 2.9127e-05 0.0248523
2.12456e-10 3.43718e-05 0.000138868 3.62039e-05 0.0280553
2.12557e-10 4.09079e-05 0.000330501 4.32105e-05 0.0309168
2.12659e-10 4.71217e-05 0.000591687 4.99186e-05 0.0333482
2.1276e-10 5.28258e-05 0.00091217 5.61277e-05 0.0352792
2.12861e-10 5.78642e-05 0.00128135 6.16687e-05 0.0366589
2.12963e-10 6.21143e-05 0.00168841 6.64059e-05 0.0374576
2.13064e-10 6.54874e-05 0.00212243 7.02379e-05 0.037666
2.13165e-10 6.79281e-05 0.00257259 7.30981e-05 0.0372956
2.13266e-10 6.94136e-05 0.00302824 7.49531e-05 0.0363765
2.13368e-10 6.99507e-05 0.00347913 7.58013e-05 0.034956
2.13469e-10 6.95736e-05 0.00391554 7.56699e-05 0.0330954
2.1357e-10 6.834e-05 0.00432842 7.4612e-05 0.0308676
2.13671e-10 6.63275e-05 0.00470955 7.27021e-05 0.0283529
2.13773e-10 6.36291e-05 0.00505164 7.00327e-05 0.0256362
2.13874e-10 6.03491e-05 0.00534846 6.67093e-05 0.0228029
2.13975e-10 5.65987e-05 0.00559493 6.28464e-05 0.0199355
2.14077e-10 5.24923e-05 0.00578716 5.85629e-05 0.0171113
2.14178e-10 4.81432e-05 0.00592249 5.39786e-05 0.0143987
2.14279e-10 4.36603e-05 0.00599951 4.92098e-05 0.011856
2.1438e-10 3.91456e-05 0.00601802 4.43666e-05 0.00952954
2.14482e-10 3.46911e-05 0.00597899 3.95502e-05 0.00745311
2.14583e-10 3.03777e-05 0.0058845 3.48503e-05 0.00564764
2.14684e-10 2.62733e-05 0.00573761 3.03442e-05 0.0041217
2.14785e-10 2.24324e-05 0.00554232 2.60951e-05 0.0028725
2.14887e-10 1.88961e-05 0.00530337 2.21524e-05 0.00188724
2.14988e-10 1.5692e-05 0.00502615 1.85512e-05 0.0011449
2.15089e-10 1.28354e-05 0.00471655 1.53133e-05 0.000618115
2.15191e-10 1.03299e-05 0.00438081 1.2448e-05 0.000275288
2.15292e-10 8.16927e-06 0.00402539 9.95344e-06 8.25592e-05
2.15393e-10 6.33868e-06 0.00365682 7.81808e-06 5.73082e-06
2.15494e-10 4.81646e-06 0.0032816 6.02239e-06 1.19614e-05
2.15596e-10 3.5758e-06 0.00290602 4.54064e-06 7.11964e-05
2.15697e-10 2.58647e-06 0.00253612 3.34263e-06 0.000157282
2.15798e-10 1.81631e-06 0.00217754 2.39538e-06 0.000248739
2.15899e-10 1.23274e-06 0.00183546 1.66469e-06 0.000329193
2.16001e-10 8.03946e-07 0.00151451 1.11654e-06 0.000387472
2.16102e-10 4.99953e-07 0.00121874 7.18248e-07 0.000417404
2.16203e-10 2.9341e-07 0.00095155 4.39469e-07 0.000417355
2.16304e-10 1.60172e-07 0.000715679 2.5288e-07 0.000389562
2.16406e-10 7.96569e-08 0.000513175 1.34684e-07 0.000339317
2.16507e-10 3.4982e-08 0.000345399 6.48719e-08 0.000274064
2.16608e-10 1.29283e-08 0.000213031 2.72845e-08 0.000202469
2.1671e-10 3.73804e-09 0.000116094 9.49035e-09 0.000133519
2.16811e-10 7.8839e-10 5.39794e-05 2.52193e-09 7.57039e-05
2.16912e-10 1.71873e-10 2.54913e-05 4.94148e-10 3.63145e-05
2.17013e-10 2.16319e-10 2.88959e-05 1.43198e-10 2.08981e-05
2.17115e-10 9.76633e-10 6.19776e-05 3.18248e-10 3.28859e-05
2.17216e-10 3.72721e-09 0.000122103 1.45736e-09 7.34022e-05
2.17317e-10 1.04802e-08 0.000206287 5.07564e-09 0.000141255
2.17418e-10 2.35505e-08 0.00031127 1.32892e-08 0.000233092
2.1752e-10 4.51824e-08 0.000433585 2.83942e-08 0.000343707
2.17621e-10 7.72504e-08 0.000569635 5.25139e-08 0.000466454
2.17722e-10 1.21037e-07 0.000715768 8.73232e-08 0.000593755
2.17824e-10 1.7709e-07 0.000868341 1.33854e-07 0.000717641
2.17925e-10 2.45159e-07 0.0010238 1.92378e-07 0.000830309
2.18026e-10 3.24195e-07 0.00117872 2.62371e-07 0.000924644
2.18127e-10 4.12416e-07 0.00132989 3.42531e-07 0.00099469
2.18229e-10 5.07416e-07 0.00147433 4.30868e-07 0.00103602
2.1833e-10 6.06315e-07 0.00160938 5.24823e-07 0.001046
2.18431e-10 7.05923e-07 0.00173266 6.2143e-07 0.00102397
2.18532e-10 8.02926e-07 0.00184217 7.17484e-07 0.000971231
2.18634e-10 8.94057e-07 0.00193628 8.09725e-07 0.00089097
2.18735e-10 9.76265e-07 0.0020137 8.95007e-07 0.000788059
2.18836e-10 1.04686e-06 0.00207357 9.70455e-07 0.000668748
2.18938e-10 1.10361e-06 0.00211535 1.0336e-06 0.000540291
2.19039e-10 1.14488e-06 0.00213888 1.08248e-06 0.000410527
2.1914e-10 1.16961e-06 0.00214437 1.11572e-06 0.000287432
2.19241e-10 1.1774e-06 0.00213229 1.13256e-06 0.000178672
2.19343e-10 1.16845e-06 0.00210344 1.13285e-06 9.11887e-05
2.19444e-10 1.14354e-06 0.00205887 1.11705e-06 3.08276e-05
2.19545e-10 1.10398e-06 0.00199983 1.08617e-06 2.04057e-06
2.19646e-10 1.05147e-06 0.00192777 1.04166e-06 7.66496e-06
2.19748e-10 9.88061e-07 0.00184429 9.85387e-07 4.87959e-05
2.19849e-10 9.16009e-07 0.00175108 9.1946e-07 0.000124753
2.1995e-10 8.37692e-07 0.00164992 8.46172e-07 0.00023314
2.20051e-10 7.55494e-07 0.0015426 7.67878e-07 0.000369993
2.20153e-10 6.71716e-07 0.0014309 6.86899e-07 0.000530001
2.20254e-10 5.88492e-07 0.0013166 6.05432e-07 0.000706793
2.20355e-10 5.07724e-07 0.00120135 5.25474e-07 0.000893271
2.20457e-10 4.31027e-07 0.00108675 4.48768e-07 0.00108196
2.20558e-10 3.59703e-07 0.00097426 3.76757e-07 0.00126538
2.20659e-10 2.94722e-07 0.000865187 3.1056e-07 0.0014364
2.2076e-10 2.36722e-07 0.000760691 2.50966e-07 0.00158853
2.20862e-10 1.86028e-07 0.000661756 1.98443e-07 0.00171625
2.20963e-10 1.42674e-07 0.000569189 1.53158e-07 0.00181518
2.21064e-10 1.06448e-07 0.000483611 1.15009e-07 0.00188227
2.21165e-10 7.69278e-08 0.000405466 8.36675e-08 0.00191587
2.21267e-10 5.35339e-08 0.000335019 5.86241e-08 0.00191572
2.21368e-10 3.55749e-08 0.000272364 3.92353e-08 0.00188293
2.21469e-10 2.22954e-08 0.000217443 2.47722e-08 0.00181983
2.21571e-10 1.29185e-08 0.00017005 1.44655e-08 0.0017298
2.21672e-10 6.68411e-09 0.000129856 7.5459e-09 0.00161706
2.21773e-10 2.87912e-09 9.64241e-05 3.27855e-09 0.00148645
2.21874e-10 8.6169e-10 6.92283e-05 9.90297e-10 0.00134312
2.21976e-10 7.714e-11 4.76755e-05 8.95292e-11 0.00119232
2.22077e-10 6.68294e-11 3.11256e-05 7.83876e-11 0.00103911
2.22178e-10 4.70238e-10 1.89119e-05 5.57917e-10 0.000888207
2.22279e-10 1.02123e-09 1.03607e-05 1.22685e-09 0.000743744
2.22381e-10 1.53962e-09 4.8099e-06 1.87509e-09 0.000609158
2.22482e-10 1.91927e-09 1.62578e-06 2.37301e-09 0.00048709
2.22583e-10 2.11406e-09 2.18031e-07 2.65808e-09 0.000379343
2.22684e-10 2.1229e-09 5.2775e-08 2.71979e-09 0.000286885
2.22786e-10 1.97505e-09 6.63127e-07 2.58448e-09 0.000209893
2.22887e-10 1.71656e-09 1.65741e-06 2.30073e-09 0.000147846
2.22988e-10 1.39883e-09 2.72487e-06 1.92668e-09 9.96349e-05
2.2309e-10 1.06956e-09 3.63882e-06 1.51942e-09 6.37059e-05
2.23191e-10 7.66571e-10 4.25743e-06 1.1274e-09 3.82084e-05
2.23292e-10 5.14534e-10 4.5221e-06 7.85583e-10 2.11506e-05
2.23393e-10 3.24332e-10 4.45368e-06 5.13575e-10 1.05469e-05
2.23495e-10 1.9486e-10 4.14664e-06 3.16388e-10 4.55126e-06
2.23596e-10 1.16701e-10 3.76154e-06 1.87382e-10 1.56924e-06
2.23697e-10 7.71032e-11 3.51594e-06 1.12885e-10 3.43123e-07
2.23798e-10 6.56613e-11 3.67411e-06 7.78558e-11 7.27355e-09
2.239e-10 8.00384e-11 4.53582e-06 7.19311e-11 1.11682e-07
2.24001e-10 1.3116e-10 6.42447e-06 9.52457e-11 6.14416e-07
2.24102e-10 2.4736e-10 9.67501e-06 1.63441e-10 1.84515e-06
2.24204e-10 4.77078e-10 1.46218e-05 3.11397e-10 4.44359e-06
2.24305e-10 8.89828e-10 2.15868e-05 5.95326e-10 9.27808e-06
2.24406e-10 1.57532e-09 3.08684e-05 1.09302e-09 1.73502e-05
2.24507e-10 2.64069e-09 4.2731e-05 1.90219e-09 2.96926e-05
2.24609e-10 4.20611e-09 5.73957e-05 3.1369e-09 4.7266e-05
2.2471e-10 6.3988e-09 7.50323e-05 4.92242e-09 7.08629e-05
2.24811e-10 9.3461e-09 9.57529e-05 7.38869e-09 0.000101023
2.24912e-10 1.31677e-08 0.000119607 1.06628e-08 0.000137968
2.25014e-10 1.7968e-08 0.000146577 1.48613e-08 0.000181552
2.25115e-10 2.38281e-08 0.000176579 2.00817e-08 0.000231243
2.25216e-10 3.07996e-08 0.00020946 2.63957e-08 0.000286125
2.25318e-10 3.8898e-08 0.000245002 3.38419e-08 0.000344921
2.25419e-10 4.80997e-08 0.000282923 4.24215e-08 0.000406046
2.2552e-10 5.83384e-08 0.000322883 5.2094e-08 0.000467672
2.25621e-10 6.95057e-08 0.000364491 6.27759e-08 0.000527814
2.25723e-10 8.14516e-08 0.00040731 7.43409e-08 0.000584421
2.25824e-10 9.39889e-08 0.000450865 8.66223e-08 0.000635476
2.25925e-10 1.06898e-07 0.000494655 9.94176e-08 0.000679095
2.26026e-10 1.19933e-07 0.000538159 1.12494e-07 0.000713617
2.26128e-10 1.32831e-07 0.000580848 1.25595e-07 0.000737686
2.26229e-10 1.45321e-07 0.000622191 1.38451e-07 0.00075032
2.2633e-10 1.5713e-07 0.000661672 1.50787e-07 0.000750957
2.26431e-10 1.67998e-07 0.00069879 1.62332e-07 0.000739484
2.26533e-10 1.77683e-07 0.000733078 1.7283e-07 0.000716244
2.26634e-10 1.85968e-07 0.000764101 1.82045e-07 0.000682019
2.26735e-10 1.92672e-07 0.000791473 1.89773e-07 0.000637996
2.26837e-10 1.97654e-07 0.000814856 1.95848e-07 0.000585714
2.26938e-10 2.00816e-07 0.000833968 2.00143e-07 0.00052699
2.27039e-10 2.02107e-07 0.000848592 2.0258e-07 0.000463843
2.2714e-10 2.01523e-07 0.000858569 2.03125e-07 0.000398403
2.27242e-10 1.99105e-07 0.000863809 2.01794e-07 0.00033282
2.27343e-10 1.9494e-07 0.000864288 1.98648e-07 0.000269173
2.27444e-10 1.89151e-07 0.000860047 1.93788e-07 0.000209385
2.27545e-10 1.81898e-07 0.00085119 1.87356e-07 0.000155152
2.27647e-10 1.73367e-07 0.000837882 1.79522e-07 0.000107875
2.27748e-10 1.63765e-07 0.000820345 1.70484e-07 6.86181e-05
2.27849e-10 1.53313e-07 0.000798852 1.60458e-07 3.80747e-05
2.27951e-10 1.42238e-07 0.000773724 1.49668e-07 1.6558e-05
2.28052e-10 1.30767e-07 0.000745319 1.38345e-07 4.00536e-06
2.28153e-10 1.19118e-07 0.00071403 1.26713e-07 1.59799e-10
2.28254e-10 1.07498e-07 0.000680272 1.14989e-07 3.80931e-06
2.28356e-10 9.60933e-08 0.000644481 1.03372e-07 1.44325e-05
2.28457e-10 8.50707e-08 0.000607102 9.20433e-08 3.06614e-05
2.28558e-10 7.45706e-08 0.000568581 8.1159e-08 5.11451e-05
2.28659e-10 6.47068e-08 0.000529362 7.08499e-08 7.44582e-05
2.28761e-10 5.55662e-08 0.000489874 6.12196e-08 9.9169e-05
2.28862e-10 4.72084e-08 0.000450531 5.2344e-08 0.000123903
2.28963e-10 3.96671e-08 0.000411719 4.42722e-08 0.000147402
2.29065e-10 3.29526e-08 0.000373797 3.70284e-08 0.000168569
2.29166e-10 2.70538e-08 0.000337091 3.06136e-08 0.000186509
2.29267e-10 2.19415e-08 0.000301888 2.50089e-08 0.000200556
2.29368e-10 1.75719e-08 0.000268434 2.01786e-08 0.000210279
2.2947e-10 1.38897e-08 0.000236934 1.60735e-08 0.00021549
2.29571e-10 1.08319e-08 0.000207551 1.26344e-08 0.000216228
2.29672e-10 8.33075e-09 0.000180403 9.79578e-09 0.000212741
2.29773e-10 6.31666e-09 0.000155567 7.48833e-09 0.000205452
2.29875e-10 4.72097e-09 0.000133077 5.64229e-09 0.000194923
2.29976e-10 3.47793e-09 0.000112929 4.1896e-09 0.000181817
2.30077e-10 2.52642e-09 9.50838e-05 3.06589e-09 0.000166851
2.30178e-10 1.81112e-09 7.94684e-05 2.21201e-09 0.000150758
2.3028e-10 1.2833e-09 6.59808e-05 1.57497e-09 0.000134241
2.30381e-10 9.01099e-10 5.44943e-05 1.10857e-09 0.000117945
2.30482e-10 6.29507e-10 4.48616e-05 7.73546e-10 0.000102424
2.30584e-10 4.40041e-10 3.69192e-05 5.37393e-10 8.81212e-05
2.30685e-10 3.10167e-10 3.04923e-05 3.73958e-10 7.53538e-05
2.30786e-10 2.22576e-10 2.53993e-05 2.62773e-10 6.43102e-05
2.30887e-10 1.64365e-10 2.14556e-05 1.88295e-10 5.50516e-05
2.30989e-10 1.26199e-10 1.84786e-05 1.39067e-10 4.75227e-05
2.3109e-10 1.01498e-10 1.6291e-05 1.06887e-10 4.1568e-05
2.31191e-10 8.57066e-11 1.47245e-05 8.60244e-11 3.69542e-05
2.31292e-10 7.56645e-11 1.3623e-05 7.25278e-11 3.3395e-05
2.31394e-10 6.91173e-11 1.28449e-05 6.36557e-11 3.0578e-05
2.31495e-10 6.43637e-11 1.22656e-05 5.74416e-11 2.81926e-05
2.31596e-10 6.00421e-11 1.17789e-05 5.24011e-11 2.59554e-05
2.31698e-10 5.50461e-11 1.12984e-05 4.73734e-11 2.36333e-05
2.31799e-10 4.8547e-11 1.07576e-05 4.14836e-11 2.1062e-05
2.319e-10 4.01011e-11 1.01104e-05 3.42015e-11 1.81604e-05
2.32001e-10 2.98108e-11 9.33077e-06 2.54721e-11 1.49379e-05
2.32103e-10 1.85117e-11 8.41149e-06 1.58871e-11 1.14961e-05
2.32204e-10 7.95562e-12 7.36325e-06 6.8691e-12 8.02536e-06
2.32305e-10 9.64358e-13 6.21299e-06 8.38536e-13 4.79413e-06
2.32406e-10 1.5312e-12 5.00192e-06 1.34155e-12 2.13437e-06
2.32508e-10 1.48548e-11 3.78346e-06 1.3117e-11 4.22418e-07
2.32609e-10 4.72941e-11 2.62085e-06 4.20898e-11 5.6922e-08
2.3271e-10 1.06241e-10 1.58474e-06 9.5283e-11 1.43505e-06
2.32812e-10 1.99911e-10 7.50653e-07 1.80647e-10 4.92822e-06
2.32913e-10 3.37063e-10 1.96496e-07 3.06811e-10 1.08587e-05
2.33014e-10 5.26658e-10 7.17418e-11 4.82768e-10 1.94781e-05
2.33115e-10 7.77476e-10 2.36748e-07 7.17505e-10 3.09495e-05
2.33217e-10 1.09771e-09 9.77259e-07 1.0196e-09 4.53331e-05
2.33318e-10 1.49454e-09 2.2857e-06 1.39682e-09 6.25771e-05
2.33419e-10 1.97377e-09 4.21778e-06 1.8557e-09 8.25134e-05
2.3352e-10 2.53945e-09 6.8193e-06 2.40114e-09 0.000104859
2.33622e-10 3.19359e-09 1.01249e-05 3.03613e-09 0.000129222
2.33723e-10 3.93594e-09 1.41573e-05 3.76146e-09 0.000155116
2.33824e-10 4.76382e-09 1.89264e-05 4.5755e-09 0.00018197
2.33925e-10 5.6721e-09 2.44292e-05 5.47415e-09 0.000209154
2.34027e-10 6.65322e-09 3.06497e-05 6.45081e-09 0.000235998
2.34128e-10 7.69732e-09 3.7559e-05 7.49646e-09 0.000261818
2.34229e-10 8.79245e-09 4.51163e-05 8.59986e-09 0.000285939
2.34331e-10 9.9249e-09 5.32689e-05 9.74777e-09 0.000307719
2.34432e-10 1.10795e-08 6.19541e-05 1.09253e-08 0.000326574
2.34533e-10 1.22399e-08 7.10995e-05 1.21163e-08 0.000341996
2.34634e-10 1.33895e-08 8.06252e-05 1.33039e-08 0.000353572
2.34736e-10 1.45111e-08 9.04443e-05 1.44706e-08 0.000360997
2.34837e-10 1.55881e-08 0.000100465 1.55991e-08 0.000364085
2.34938e-10 1.66045e-08 0.000110593 1.66727e-08 0.00036277
2.35039e-10 1.75454e-08 0.000120731 1.76756e-08 0.000357112
2.35141e-10 1.83973e-08 0.000130781 1.85931e-08 0.000347287
2.35242e-10 1.91486e-08 0.000140648 1.94126e-08 0.000333586
2.35343e-10 1.97896e-08 0.00015024 2.0123e-08 0.000316395
2.35445e-10 2.03128e-08 0.000159467 2.07155e-08 0.000296188
2.35546e-10 2.07129e-08 0.000168245 2.11837e-08 0.000273504
2.35647e-10 2.09869e-08 0.000176499 2.15234e-08 0.000248933
2.35748e-10 2.11342e-08 0.000184157 2.17328e-08 0.00022309
2.3585e-10 2.11562e-08 0.000191159 2.18123e-08 0.000196604
2.35951e-10 2.10565e-08 0.000197452 2.17646e-08 0.00017009
2.36052e-10 2.08403e-08 0.000202992 2.15943e-08 0.000144137
2.36153e-10 2.05146e-08 0.000207745 2.13078e-08 0.000119287
2.36255e-10 2.00878e-08 0.000211688 2.0913e-08 9.60284e-05
2.36356e-10 1.95693e-08 0.000214804 2.04191e-08 7.47765e-05
2.36457e-10 1.89695e-08 0.000217089 1.98364e-08 5.58709e-05
2.36559e-10 1.8299e-08 0.000218545 1.91757e-08 3.95683e-05
2.3666e-10 1.75692e-08 0.000219185 1.84485e-08 2.60403e-05
2.36761e-10 1.67913e-08 0.000219028 1.76664e-08 1.53742e-05
2.36862e-10 1.59764e-08 0.000218101 1.68408e-08 7.57599e-06
2.36964e-10 1.51352e-08 0.000216438 1.59831e-08 2.57585e-06
2.37065e-10 1.42779e-08 0.000214078 1.5104e-08 2.35824e-07
2.37166e-10 1.34141e-08 0.000211067 1.42138e-08 3.5872e-07
2.37267e-10 1.25526e-08 0.000207452 1.33219e-08 2.69836e-06
2.37369e-10 1.17014e-08 0.000203287 1.24369e-08 6.97048e-06
2.3747e-10 1.08674e-08 0.000198625 1.15666e-08 1.28639e-05
2.37571e-10 1.00569e-08 0.000193525 1.07176e-08 2.00518e-05
2.37672e-10 9.27488e-09 0.000188043 9.89578e-09 2.82021e-05
2.37774e-10 8.5257e-09 0.000182238 9.10596e-09 3.69876e-05
2.37875e-10 7.8127e-09 0.000176169 8.35201e-09 4.60947e-05
2.37976e-10 7.13838e-09 0.000169893 7.63694e-09 5.52313e-05
2.38078e-10 6.5045e-09 0.000163466 6.9629e-09 6.41327e-05
2.38179e-10 5.91207e-09 0.000156943 6.33127e-09 7.25672e-05
2.3828e-10 5.36148e-09 0.000150375 5.74274e-09 8.03388e-05
2.38381e-10 4.85252e-09 0.000143812 5.19737e-09 8.72894e-05
2.38483e-10 4.38453e-09 0.000137301 4.69467e-09 9.32998e-05
