2e-10 7.00087e-08 0.000390827
2.00101e-10 5.39675e-08 0.000323328
2.00203e-10 3.43299e-08 0.000247164
2.00304e-10 1.51537e-08 0.000169237
2.00405e-10 2.09843e-09 9.74607e-05
2.00506e-10 2.12147e-09 4.02862e-05
2.00608e-10 2.29458e-08 6.13999e-06
2.00709e-10 7.23297e-08 2.83745e-06
2.0081e-10 1.57201e-07 3.69977e-05
2.00911e-10 2.82743e-07 0.000113506
2.01013e-10 4.51531e-07 0.00023506
2.01114e-10 6.6284e-07 0.000401842
2.01215e-10 9.12207e-07 0.000611331
2.01317e-10 1.19135e-06 0.000858294
2.01418e-10 1.48843e-06 0.00113495
2.01519e-10 1.78881e-06 0.00143128
2.0162e-10 2.07601e-06 0.00173557
2.01722e-10 2.33306e-06 0.00203497
2.01823e-10 2.54391e-06 0.00231627
2.01924e-10 2.69488e-06 0.00256661
2.02025e-10 2.77592e-06 0.00277426
2.02127e-10 2.78159e-06 0.00292937
2.02228e-10 2.71161e-06 0.00302452
2.02329e-10 2.57089e-06 0.00305522
2.0243e-10 2.36913e-06 0.0030202
2.02532e-10 2.11987e-06 0.00292149
2.02633e-10 1.83925e-06 0.00276428
2.02734e-10 1.54446e-06 0.00255663
2.02836e-10 1.25219e-06 0.00230891
2.02937e-10 9.77222e-07 0.00203317
2.03038e-10 7.31204e-07 0.00174233
2.03139e-10 5.21948e-07 0.00144937
2.03241e-10 3.53134e-07 0.00116651
2.03342e-10 2.24531e-07 0.00090443
2.03443e-10 1.32645e-07 0.000671627
2.03544e-10 7.16793e-08 0.00047397
2.03646e-10 3.46561e-08 0.000314422
2.03747e-10 1.45106e-08 0.000193019
2.03848e-10 5.0021e-09 0.000107098
2.0395e-10 1.30594e-09 5.17447e-05
2.04051e-10 2.22754e-10 2.04679e-05
2.04152e-10 1.90344e-11 6.03516e-06
2.04253e-10 6.50029e-13 1.42253e-06
2.04355e-10 6.06167e-14 8.0987e-07
2.04456e-10 1.64397e-11 5.45069e-07
2.04557e-10 2.72536e-10 2.69836e-12
