2e-10 0.000273934 6.76662e-09 0.000239891 6.42786e-08 2.29593e-05 4.43346e-08
2.0162e-10 0.000208577 8.39025e-09 0.000218184 6.50108e-08 2.66478e-06 2.76596e-08
2.03241e-10 0.000498682 9.47287e-07 0.000400497 1.13233e-07 0.000101275 8.75788e-07
2.04861e-10 0.00199922 1.53722e-05 0.00121584 3.95183e-06 0.000282536 1.05962e-05
2.06481e-10 0.00127192 1.30753e-05 0.00280944 1.56745e-05 0.000373939 2.23468e-05
2.08102e-10 0.00687329 7.74323e-05 0.00482017 1.93579e-05 0.000275049 1.94826e-05
2.09722e-10 0.00770219 1.06733e-07 0.00627656 8.00044e-06 0.000226723 9.64911e-06
2.11342e-10 0.00409712 2.69109e-05 0.00611546 9.51725e-06 0.000252464 1.12633e-05
2.12963e-10 0.00451638 2.24444e-05 0.00441462 1.92063e-05 0.000322299 2.24956e-05
2.14583e-10 0.00405925 6.18774e-05 0.00232444 1.27077e-05 0.00026815 1.94688e-05
2.16203e-10 0.000378174 1.73816e-06 0.000847926 2.5098e-06 0.000163862 6.16767e-06
2.17824e-10 0.000401364 5.81709e-07 0.000250604 3.23639e-08 5.0658e-05 3.99847e-07
2.19444e-10 0.000186618 4.9982e-08 0.000177966 3.32589e-08 3.32539e-06 2.91194e-09
2.21064e-10 0.00017747 5.51496e-08 0.000173744 3.39971e-08 3.60164e-06 3.80117e-09
2.22684e-10 6.2421e-05 9.90622e-09 0.00010314 2.82115e-08 8.62014e-06 3.25205e-08
2.24305e-10 8.37534e-05 1.54011e-08 4.69896e-05 1.00614e-09 5.28346e-06 8.75457e-09
2.25925e-10 3.50418e-05 1.6855e-09 4.30233e-05 2.0327e-09 1.01998e-06 5.45451e-11
2.27545e-10 3.82117e-05 2.07093e-09 4.71584e-05 1.27674e-09 4.71737e-07 1.26362e-10
2.29166e-10 3.23308e-05 4.04477e-09 3.04025e-05 2.66021e-09 1.18979e-06 1.97937e-09
2.30786e-10 1.71401e-05 3.19705e-09 1.12296e-05 5.21692e-10 9.10871e-07 1.30931e-09
2.32406e-10 5.43773e-06 1.37528e-10 8.06527e-06 9.83308e-11 2.74786e-07 2.01908e-11
