7e-10 0.0156935 0.0282042
7.0162e-10 0.0137692 0.0237018
7.03241e-10 0.0120629 0.0199428
7.04861e-10 0.01057 0.016811
7.06481e-10 0.00927552 0.0142034
7.08102e-10 0.00815939 0.012031
7.09722e-10 0.00719993 0.0102188
7.11342e-10 0.00637608 0.00870412
7.12963e-10 0.00566843 0.00743503
7.14583e-10 0.00505977 0.00636882
7.16203e-10 0.00453512 0.00547042
7.17824e-10 0.00408167 0.00471108
7.19444e-10 0.00368858 0.0040672
7.21064e-10 0.0033467 0.00351945
7.22684e-10 0.00304838 0.00305194
7.24305e-10 0.00278719 0.0026516
7.25925e-10 0.00255776 0.00230766
7.27545e-10 0.0023556 0.0020112
7.29166e-10 0.00217693 0.00175484
7.30786e-10 0.00201859 0.00153247
7.32406e-10 0.0018779 0.00133897
7.34027e-10 0.00175262 0.00117008
7.35647e-10 0.00164083 0.00102224
7.37267e-10 0.00154092 0.000892446
7.38888e-10 0.00145152 0.00077819
7.40508e-10 0.00137144 0.000677348
7.42128e-10 0.0012997 0.000588127
7.43749e-10 0.00123542 0.000509012
7.45369e-10 0.00117788 0.000438723
7.46989e-10 0.00112644 0.000376176
7.4861e-10 0.00108057 0.000320453
7.5023e-10 0.0010398 0.000270781
7.5185e-10 0.00100374 0.000226513
7.53471e-10 0.00097206 0.000187106
7.55091e-10 0.000944473 0.000152115
7.56711e-10 0.000920744 0.000121181
7.58332e-10 0.000900681 9.40181e-05
7.59952e-10 0.000884128 7.04163e-05
7.61572e-10 0.000870962 5.02311e-05
7.63193e-10 0.000861094 3.3384e-05
7.64813e-10 0.000854465 1.98618e-05
7.66433e-10 0.000851041 9.71759e-06
7.68053e-10 0.000850816 3.07403e-06
7.69674e-10 0.000853811 1.28061e-07
7.71294e-10 0.000860067 1.15787e-06
7.72914e-10 0.000869651 6.53204e-06
7.74535e-10 0.000882652 1.67213e-05
7.76155e-10 0.00089918 3.23134e-05
7.77775e-10 0.000919364 5.40315e-05
7.79396e-10 0.000943354 8.27567e-05
7.81016e-10 0.000971316 0.000119556
7.82636e-10 0.00100343 0.000165715
7.84257e-10 0.00103989 0.000222783
7.85877e-10 0.00108089 0.000292617
7.87497e-10 0.00112664 0.000377451
7.89118e-10 0.00117732 0.000479964
7.90738e-10 0.0012331 0.000603376
7.92358e-10 0.00129414 0.000751562
7.93979e-10 0.00136051 0.000929184
7.95599e-10 0.00143224 0.00114187
7.97219e-10 0.00150923 0.0013964
7.9884e-10 0.00159124 0.00170101
8.0046e-10 0.00167786 0.00206564
8.0208e-10 0.00176839 0.00250238
8.03701e-10 0.00186183 0.00302592
8.05321e-10 0.00195675 0.00365415
8.06941e-10 0.00205119 0.00440887
8.08562e-10 0.00214252 0.00531673
8.10182e-10 0.00222735 0.00641024
8.11802e-10 0.00230131 0.00772916
8.13422e-10 0.00235897 0.00932206
8.15043e-10 0.00239367 0.0112483
8.16663e-10 0.00239756 0.01358
8.18283e-10 0.00236166 0.0164049
8.19904e-10 0.00227633 0.0198288
8.21524e-10 0.00213208 0.0239784
8.23144e-10 0.00192127 0.0290035
8.24765e-10 0.00164077 0.0350778
8.26385e-10 0.00129642 0.0423975
8.28005e-10 0.000909523 0.0511748
8.29626e-10 0.00052613 0.0616227
8.31246e-10 0.000228959 0.0739264
8.32866e-10 0.000150859 0.0881939
8.34487e-10 0.000486076 0.104377
8.36107e-10 0.00149126 0.122156
8.37727e-10 0.00346208 0.140785
8.39348e-10 0.00666585 0.158921
8.40968e-10 0.0112135 0.174493
8.42588e-10 0.0168781 0.184723
8.44209e-10 0.0229267 0.186479
8.45829e-10 0.0281122 0.177105
8.47449e-10 0.0309908 0.155688
8.4907e-10 0.0305623 0.124248
8.5069e-10 0.0268705 0.087964
8.5231e-10 0.021025 0.0536926
8.53931e-10 0.0145445 0.0272026
8.55551e-10 0.00862944 0.0108171
8.57171e-10 0.00398016 0.00308881
8.58791e-10 0.0010683 0.000555821
8.60412e-10 0.000364747 0.00010796
8.62032e-10 0.00219328 0.000352615
8.63652e-10 0.00627744 0.0014038
8.65273e-10 0.0114826 0.00375758
8.66893e-10 0.0162088 0.00737338
8.68513e-10 0.0191977 0.0115324
8.70134e-10 0.0200805 0.0152504
8.71754e-10 0.0193354 0.0177414
8.73374e-10 0.0178636 0.0186431
8.74995e-10 0.0165499 0.0179986
8.76615e-10 0.0160091 0.0161186
8.78235e-10 0.0165275 0.0134308
8.79856e-10 0.0181206 0.0103697
8.81476e-10 0.0206303 0.00731506
8.83096e-10 0.0238147 0.00456847
8.84717e-10 0.0274145 0.00235257
8.86337e-10 0.0311936 0.00082159
8.87957e-10 0.0349613 7.506e-05
8.89578e-10 0.0385823 0.000170893
8.91198e-10 0.0419798 0.0011359
8.92818e-10 0.0451355 0.00297329
8.94439e-10 0.0480891 0.00566727
8.96059e-10 0.0509381 0.00918507
8.97679e-10 0.0538371 0.013477
8.993e-10 0.0569979 0.0184746
9.0092e-10 0.0606877 0.024088
9.0254e-10 0.0652243 0.0302025
9.0416e-10 0.070967 0.0366741
9.05781e-10 0.0783 0.0433272
9.07401e-10 0.0876065 0.0499518
9.09021e-10 0.0992308 0.0563042
9.10642e-10 0.113428 0.0621109
9.12262e-10 0.130302 0.0670766
9.13882e-10 0.149733 0.0708986
9.15503e-10 0.171304 0.0732874
9.17123e-10 0.194238 0.073993
9.18743e-10 0.217364 0.0728372
9.20364e-10 0.239129 0.0697461
9.21984e-10 0.257671 0.0647802
9.23604e-10 0.270982 0.0581543
9.25225e-10 0.277138 0.0502399
9.26845e-10 0.274593 0.0415437
9.28465e-10 0.262472 0.0326609
9.30086e-10 0.240833 0.0242033
9.31706e-10 0.210791 0.0167159
9.33326e-10 0.174497 0.0105951
9.34947e-10 0.134921 0.00602992
9.36567e-10 0.0954991 0.00298303
9.38187e-10 0.0597034 0.00121954
9.39808e-10 0.0306259 0.000380095
9.41428e-10 0.0106598 8.0787e-05
9.43048e-10 0.00131839 1.38661e-05
9.44669e-10 0.00319209 2.29554e-05
9.46289e-10 0.01601 0.00013385
9.47909e-10 0.0387601 0.000535614
9.49529e-10 0.0698322 0.00152085
9.5115e-10 0.107166 0.0034042
9.5277e-10 0.148405 0.00644146
9.5439e-10 0.191057 0.0107681
9.56011e-10 0.232665 0.0163678
9.57631e-10 0.270981 0.0230732
9.59251e-10 0.304112 0.0305918
9.60872e-10 0.330636 0.0385485
9.62492e-10 0.349659 0.0465331
9.64112e-10 0.360823 0.0541449
9.65733e-10 0.364259 0.0610273
9.67353e-10 0.360506 0.0668917
9.68973e-10 0.350411 0.0715294
9.70594e-10 0.335016 0.0748134
9.72214e-10 0.315462 0.0766934
9.73834e-10 0.292898 0.0771861
9.75455e-10 0.268416 0.0763625
9.77075e-10 0.243003 0.0743356
9.78695e-10 0.217506 0.0712478
9.80316e-10 0.192625 0.0672604
9.81936e-10 0.168906 0.0625445
9.83556e-10 0.146747 0.0572739
9.85177e-10 0.126411 0.0516194
9.86797e-10 0.108046 0.0457447
9.88417e-10 0.0916942 0.0398037
9.90038e-10 0.0773194 0.0339382
9.91658e-10 0.064819 0.0282766
9.93278e-10 0.0540434 0.0229332
9.94898e-10 0.0448117 0.0180071
9.96519e-10 0.0369271 0.0135816
9.98139e-10 0.0301901 0.00972395
