2.03899e-10 0.000216165 5.03427e-08
2.04e-10 0.000211386 4.92511e-08
2.04102e-10 0.000209417 4.91408e-08
2.04203e-10 0.000209619 4.92614e-08
2.04304e-10 0.000210051 4.88788e-08
2.04405e-10 0.000208269 4.76262e-08
2.04507e-10 0.000202434 4.55849e-08
2.04608e-10 0.000192283 4.30982e-08
2.04709e-10 0.000179517 4.04903e-08
2.0481e-10 0.000167399 3.79088e-08
2.04912e-10 0.000159652 3.54012e-08
2.05013e-10 0.000159063 3.31378e-08
2.05114e-10 0.000166307 3.15539e-08
2.05216e-10 0.00017949 3.11986e-08
2.05317e-10 0.000194645 3.22848e-08
2.05418e-10 0.000207065 3.42007e-08
2.05519e-10 0.000213049 3.54065e-08
2.05621e-10 0.000211438 3.40373e-08
2.05722e-10 0.000204368 2.9155e-08
2.05823e-10 0.000196912 2.21128e-08
2.05924e-10 0.00019563 1.71847e-08
2.06026e-10 0.00020645 2.07329e-08
2.06127e-10 0.000232557 3.87917e-08
2.06228e-10 0.000273003 7.38416e-08
2.0633e-10 0.000322571 1.22297e-07
2.06431e-10 0.00037306 1.74374e-07
2.06532e-10 0.000415703 2.17295e-07
2.06633e-10 0.000444038 2.4135e-07
2.06735e-10 0.000456354 2.4671e-07
2.06836e-10 0.000456878 2.47865e-07
2.06937e-10 0.000455171 2.72772e-07
2.07038e-10 0.000463734 3.55451e-07
2.0714e-10 0.000494349 5.23468e-07
2.07241e-10 0.000554185 7.84411e-07
2.07342e-10 0.000642849 1.11701e-06
2.07444e-10 0.00075148 1.47191e-06
2.07545e-10 0.000864397 1.78419e-06
2.07646e-10 0.000963159 1.99542e-06
2.07747e-10 0.00103203 2.07841e-06
2.07849e-10 0.00106328 2.05558e-06
2.0795e-10 0.00106068 2.00235e-06
2.08051e-10 0.00103969 2.03109e-06
2.08152e-10 0.00102401 2.25805e-06
2.08254e-10 0.00103908 2.76221e-06
2.08355e-10 0.00110422 3.54983e-06
2.08456e-10 0.0012258 4.53858e-06
2.08557e-10 0.0013938 5.57005e-06
2.08659e-10 0.00158315 6.45077e-06
2.0876e-10 0.00175994 7.01142e-06
2.08861e-10 0.00189113 7.16632e-06
2.08963e-10 0.00195478 6.95257e-06
2.09064e-10 0.00194783 6.53297e-06
2.09165e-10 0.00188853 6.15732e-06
2.09266e-10 0.00181247 6.09039e-06
2.09368e-10 0.00176292 6.52722e-06
2.09469e-10 0.00177805 7.52265e-06
2.0957e-10 0.00187894 8.95977e-06
2.09671e-10 0.00206211 1.05711e-05
2.09773e-10 0.00229919 1.20097e-05
2.09874e-10 0.00254414 1.29511e-05
2.09975e-10 0.00274629 1.31945e-05
2.10077e-10 0.00286526 1.2731e-05
