7e-10 0.00194426 0.00393128
7.0162e-10 0.00262339 0.00671481
7.03241e-10 0.00251592 0.00996701
7.04861e-10 0.0023222 0.00938354
7.06481e-10 0.00253603 0.00568547
7.08102e-10 0.00304366 0.00197756
7.09722e-10 0.00349222 0.000323467
7.11342e-10 0.00368043 0.000763611
7.12963e-10 0.00363055 0.00220536
7.14583e-10 0.00346531 0.00355557
7.16203e-10 0.00328837 0.00425745
7.17824e-10 0.00314318 0.00426673
7.19444e-10 0.00302762 0.00380461
7.21064e-10 0.00292237 0.0031369
7.22684e-10 0.00281021 0.00246156
7.24305e-10 0.00268268 0.00188516
7.25925e-10 0.00253911 0.00144343
7.27545e-10 0.00238325 0.00113153
7.29166e-10 0.00222029 0.000928259
7.30786e-10 0.00205508 0.000810288
7.32406e-10 0.00189142 0.000758309
7.34027e-10 0.00173199 0.000758044
7.35647e-10 0.00157848 0.000798428
7.37267e-10 0.00143185 0.000868496
7.38888e-10 0.00129262 0.000953952
7.40508e-10 0.00116099 0.00103447
7.42128e-10 0.00103707 0.0010831
7.43749e-10 0.000921064 0.0010696
7.45369e-10 0.000813316 0.000969001
7.46989e-10 0.000714411 0.000774883
7.4861e-10 0.000625059 0.000513162
7.5023e-10 0.000545825 0.000247376
7.5185e-10 0.00047669 6.4825e-05
7.53471e-10 0.000416609 3.87922e-05
7.55091e-10 0.000363356 0.000178675
7.56711e-10 0.000313986 0.000400568
7.58332e-10 0.00026603 0.000556495
7.59952e-10 0.000218965 0.000529356
7.61572e-10 0.000174919 0.000336478
7.63193e-10 0.000137547 0.00014013
7.64813e-10 0.000109213 0.000114156
7.66433e-10 8.84782e-05 0.000265341
7.68053e-10 7.06673e-05 0.000411102
7.69674e-10 5.19884e-05 0.000386048
7.71294e-10 3.34007e-05 0.000251045
7.72914e-10 1.92821e-05 0.000205785
7.74535e-10 1.16101e-05 0.000295806
7.76155e-10 7.30389e-06 0.00036417
7.77775e-10 3.12414e-06 0.000339615
7.79396e-10 3.96223e-07 0.00033574
7.81016e-10 9.11925e-07 0.000373519
7.82636e-10 2.29207e-06 0.000356229
7.84257e-10 4.31158e-06 0.000381325
7.85877e-10 1.21193e-05 0.000528741
7.87497e-10 2.26702e-05 0.00051421
7.89118e-10 2.54099e-05 0.000368528
7.90738e-10 2.94398e-05 0.000601023
7.92358e-10 5.02142e-05 0.000833949
7.93979e-10 6.44176e-05 0.000498503
7.95599e-10 5.79534e-05 0.00062589
7.97219e-10 7.69391e-05 0.00122286
7.9884e-10 0.000110538 0.000759036
8.0046e-10 9.49419e-05 0.00075355
8.0208e-10 0.000102934 0.00176519
8.03701e-10 0.000158883 0.00102527
