3e-10 0.92744 -0.267145 0.931512
3.01e-10 0.931091 -0.262103 0.935628
3.02e-10 0.936059 -0.258341 0.942947
3.03e-10 0.9419 -0.256169 0.952798
3.04e-10 0.94809 -0.255742 0.964279
3.05e-10 0.954088 -0.257033 0.97635
3.06e-10 0.959393 -0.259837 0.987951
3.07e-10 0.963619 -0.263793 0.998148
3.08e-10 0.966538 -0.26844 1.00626
3.09e-10 0.968114 -0.273288 1.01193
3.1e-10 0.968484 -0.277898 1.01519
3.11e-10 0.96792 -0.281943 1.01636
3.12e-10 0.966763 -0.285241 1.01599
3.13e-10 0.965358 -0.28776 1.01472
3.14e-10 0.963999 -0.289587 1.01315
3.15e-10 0.962896 -0.290894 1.01179
3.16e-10 0.96216 -0.291893 1.01095
3.17e-10 0.961808 -0.292788 1.0108
3.18e-10 0.96178 -0.293754 1.01131
3.19e-10 0.961968 -0.294907 1.01235
3.2e-10 0.96224 -0.296301 1.0137
3.21e-10 0.962469 -0.297928 1.01511
3.22e-10 0.962555 -0.299733 1.01635
3.23e-10 0.962437 -0.301629 1.01726
3.24e-10 0.962101 -0.30352 1.01776
3.25e-10 0.961574 -0.305319 1.01784
3.26e-10 0.960916 -0.306965 1.01759
3.27e-10 0.9602 -0.308428 1.01711
3.28e-10 0.959502 -0.309713 1.01657
3.29e-10 0.958885 -0.310853 1.01609
3.3e-10 0.95839 -0.311902 1.01579
3.31e-10 0.958031 -0.312921 1.01574
3.32e-10 0.957798 -0.313968 1.01595
3.33e-10 0.95766 -0.315089 1.01639
3.34e-10 0.957572 -0.316313 1.017
3.35e-10 0.957486 -0.317646 1.01768
3.36e-10 0.957357 -0.319076 1.01834
3.37e-10 0.957149 -0.320576 1.0189
3.38e-10 0.956845 -0.322107 1.01931
3.39e-10 0.956441 -0.323629 1.01952
3.4e-10 0.955952 -0.325106 1.01954
3.41e-10 0.955404 -0.326512 1.01941
3.42e-10 0.954828 -0.327832 1.01917
3.43e-10 0.954259 -0.329068 1.0189
3.44e-10 0.953728 -0.330232 1.01865
3.45e-10 0.953256 -0.331347 1.01849
3.46e-10 0.952855 -0.33244 1.01845
3.47e-10 0.952525 -0.333542 1.01855
3.48e-10 0.952255 -0.334678 1.0188
3.49e-10 0.952027 -0.335868 1.01916
3.5e-10 0.951816 -0.337124 1.01961
3.51e-10 0.951597 -0.338445 1.02008
3.52e-10 0.951347 -0.339825 1.02054
3.53e-10 0.951048 -0.341248 1.02094
3.54e-10 0.950688 -0.342694 1.02125
3.55e-10 0.950266 -0.34414 1.02144
3.56e-10 0.949786 -0.345565 1.02151
3.57e-10 0.94926 -0.346952 1.02147
3.58e-10 0.948707 -0.34829 1.02135
3.59e-10 0.948146 -0.349574 1.02118
3.6e-10 0.947596 -0.350807 1.021
3.61e-10 0.947075 -0.351997 1.02085
3.62e-10 0.946594 -0.35316 1.02076
3.63e-10 0.946162 -0.354312 1.02076
3.64e-10 0.945778 -0.355472 1.02086
3.65e-10 0.945437 -0.356656 1.02105
3.66e-10 0.945128 -0.35788 1.02135
3.67e-10 0.944838 -0.359152 1.02171
3.68e-10 0.944549 -0.360476 1.02212
3.69e-10 0.944244 -0.361852 1.02253
3.7e-10 0.943908 -0.363272 1.02293
3.71e-10 0.94353 -0.364726 1.02327
3.72e-10 0.943101 -0.366198 1.02354
3.73e-10 0.942618 -0.367673 1.02371
3.74e-10 0.942085 -0.369135 1.02379
3.75e-10 0.94151 -0.37057 1.02376
3.76e-10 0.940903 -0.371968 1.02366
3.77e-10 0.940279 -0.37332 1.02349
3.78e-10 0.939654 -0.374627 1.0233
3.79e-10 0.939044 -0.375891 1.0231
3.8e-10 0.938462 -0.37712 1.02293
3.81e-10 0.937919 -0.378326 1.02282
3.82e-10 0.937422 -0.379525 1.0228
3.83e-10 0.936972 -0.380731 1.02287
3.84e-10 0.936567 -0.381962 1.02305
3.85e-10 0.936198 -0.383233 1.02333
3.86e-10 0.935855 -0.384555 1.02371
3.87e-10 0.93552 -0.385936 1.02414
3.88e-10 0.935178 -0.387379 1.02462
3.89e-10 0.934811 -0.388884 1.0251
3.9e-10 0.934403 -0.390443 1.02555
3.91e-10 0.933938 -0.392044 1.02594
3.92e-10 0.933408 -0.393672 1.02623
3.93e-10 0.932806 -0.39531 1.0264
3.94e-10 0.932133 -0.396938 1.02643
3.95e-10 0.931394 -0.398538 1.02633
3.96e-10 0.9306 -0.400093 1.02609
3.97e-10 0.929767 -0.401591 1.02574
3.98e-10 0.928913 -0.403022 1.02531
3.99e-10 0.928062 -0.404386 1.02483
4e-10 0.927233 -0.405686 1.02434
4.01e-10 0.926449 -0.406932 1.0239
4.02e-10 0.925725 -0.408142 1.02355
4.03e-10 0.925077 -0.409336 1.02332
4.04e-10 0.924509 -0.410541 1.02326
4.05e-10 0.924024 -0.411784 1.02339
4.06e-10 0.923612 -0.413093 1.0237
4.07e-10 0.923259 -0.414496 1.02421
4.08e-10 0.922942 -0.416017 1.02489
4.09e-10 0.922631 -0.417674 1.0257
4.1e-10 0.922291 -0.419478 1.02658
4.11e-10 0.921884 -0.421433 1.02748
4.12e-10 0.921369 -0.423533 1.0283
4.13e-10 0.920705 -0.42576 1.02897
4.14e-10 0.919855 -0.42809 1.02939
4.15e-10 0.918787 -0.430485 1.02949
4.16e-10 0.917476 -0.432903 1.02917
4.17e-10 0.915908 -0.435292 1.02837
4.18e-10 0.914079 -0.437598 1.02703
4.19e-10 0.911998 -0.439767 1.02514
4.2e-10 0.909686 -0.441742 1.02267
4.21e-10 0.907176 -0.443476 1.01964
4.22e-10 0.90451 -0.444926 1.0161
4.23e-10 0.901741 -0.446057 1.0121
4.24e-10 0.898928 -0.446849 1.00775
4.25e-10 0.896131 -0.447291 1.00312
